Rv0683	Rv2879c
Rv0683	Rv3109
Rv0683	Rv3211
Rv0683	Rv3596c
Rv0683	Rv3610c
Rv0683	Rv3663c
Rv0684	Rv1999c
Rv0684	Rv2457c
Rv0684	Rv2879c
Rv0684	Rv3010c
Rv0694	Rv1872c
Rv0694	Rv2890c
Rv0700	Rv1551
Rv0700	Rv1630
Rv0700	Rv2038c
Rv0700	Rv2165c
Rv0700	Rv2373c
Rv0700	Rv2397c
Rv0700	Rv2457c
Rv0700	Rv2460c
Rv0700	Rv2461c
Rv0700	Rv2482c
Rv0700	Rv2592c
Rv0700	Rv2861c
Rv0700	Rv2879c
Rv0700	Rv3105c
Rv0700	Rv3211
Rv0700	Rv3398c
Rv0700	Rv3596c
Rv0700	Rv3663c
Rv0701	Rv1297
Rv0701	Rv1551
Rv0701	Rv1641
Rv0701	Rv2165c
Rv0701	Rv2368c
Rv0701	Rv2373c
Rv0701	Rv2457c
Rv0701	Rv2460c
Rv0701	Rv2461c
Rv0701	Rv2482c
Rv0701	Rv2841c
Rv0701	Rv2879c
Rv0701	Rv3211
Rv0701	Rv3398c
Rv0701	Rv3596c
Rv0701	Rv3663c
Rv0705	Rv2783c
Rv0705	Rv3211
Rv0718	Rv1551
Rv0718	Rv2482c
Rv0718	Rv3211
Rv0718	Rv3596c
Rv0752c	Rv0873
Rv0752c	Rv0975c
Rv0752c	Rv3139
Rv0752c	Rv3140
Rv0753c	Rv0768
Rv0753c	Rv1668c
Rv0753c	Rv2462c
Rv0753c	Rv2477c
Rv0757	Rv0903c
Rv0757	Rv1032c
Rv0768	Rv1668c
Rv0768	Rv2462c
Rv0768	Rv2477c
Rv0769	Rv0927c
Rv0769	Rv2855
Rv0769	Rv3010c
Rv0815c	Rv3417c
Rv0864	Rv2904c
Rv0864	Rv3324c
Rv0873	Rv0975c
Rv0873	Rv3139
Rv0873	Rv3140
Rv0903c	Rv1032c
Rv0908	Rv1659
Rv0927c	Rv3010c
Rv0932c	Rv2841c
Rv0952	Rv3211
Rv0975c	Rv3139
Rv0975c	Rv3140
Rv1032c	Rv2879c
Rv1110	Rv3417c
Rv1297	Rv1551
Rv1297	Rv1821
Rv1297	Rv2373c
Rv1297	Rv2460c
Rv1297	Rv2461c
Rv1297	Rv2482c
Rv1297	Rv2592c
Rv1297	Rv2703
Rv1297	Rv2710
Rv1297	Rv2868c
Rv1297	Rv2890c
Rv1297	Rv3240c
Rv1297	Rv3379c
Rv1297	Rv3596c
Rv1384	Rv3211
Rv1392	Rv1821
Rv1392	Rv2215
Rv1392	Rv2373c
Rv1392	Rv2397c
Rv1392	Rv2457c
Rv1392	Rv2460c
Rv1392	Rv2461c
Rv1392	Rv2783c
Rv1392	Rv2879c
Rv1392	Rv3215
Rv1392	Rv3240c
Rv1392	Rv3417c
Rv1551	Rv2482c
Rv1551	Rv2855
Rv1551	Rv2890c
Rv1551	Rv2904c
Rv1551	Rv3211
Rv1551	Rv3443c
Rv1553	Rv1595
Rv1595	Rv3319
Rv1630	Rv1641
Rv1630	Rv2368c
Rv1630	Rv2373c
Rv1630	Rv2462c
Rv1630	Rv2703
Rv1630	Rv2710
Rv1630	Rv2879c
Rv1630	Rv2890c
Rv1630	Rv3211
Rv1630	Rv3596c
Rv1641	Rv1643
Rv1641	Rv1821
Rv1641	Rv2373c
Rv1641	Rv2879c
Rv1641	Rv2904c
Rv1641	Rv3240c
Rv1641	Rv3443c
Rv1643	Rv2368c
Rv1643	Rv2879c
Rv1661	Rv1662
Rv1661	Rv1663
Rv1661	Rv1664
Rv1661	Rv2245
Rv1661	Rv2934
Rv1661	Rv2946c
Rv1662	Rv1663
Rv1662	Rv1664
Rv1662	Rv2245
Rv1662	Rv2934
Rv1662	Rv2946c
Rv1663	Rv1664
Rv1663	Rv2245
Rv1663	Rv2934
Rv1663	Rv2946c
Rv1664	Rv2245
Rv1664	Rv2934
Rv1664	Rv2946c
Rv1668c	Rv2477c
Rv1821	Rv2038c
Rv1821	Rv2368c
Rv1821	Rv2397c
Rv1821	Rv2457c
Rv1821	Rv2460c
Rv1821	Rv2461c
Rv1821	Rv2879c
Rv1821	Rv2890c
Rv1821	Rv3596c
Rv1821	Rv3663c
Rv1837c	Rv3596c
Rv1850	Rv3051c
Rv1872c	Rv2890c
Rv2038c	Rv2397c
Rv2038c	Rv2890c
Rv2038c	Rv3211
Rv2038c	Rv3240c
Rv2038c	Rv3417c
Rv2038c	Rv3596c
Rv2038c	Rv3663c
Rv2040c	Rv2397c
Rv2040c	Rv3663c
Rv2045c	Rv2115c
Rv2045c	Rv3610c
Rv2115c	Rv2373c
Rv2115c	Rv2855
Rv2115c	Rv3610c
Rv2139	Rv3417c
Rv2152c	Rv2890c
Rv2215	Rv2368c
Rv2215	Rv2397c
Rv2215	Rv2879c
Rv2245	Rv2934
Rv2245	Rv2946c
Rv2368c	Rv2855
Rv2368c	Rv2890c
Rv2368c	Rv2904c
Rv2368c	Rv3211
Rv2368c	Rv3240c
Rv2368c	Rv3443c
Rv2368c	Rv3460c
Rv2373c	Rv2397c
Rv2373c	Rv2457c
Rv2373c	Rv2592c
Rv2373c	Rv2833c
Rv2373c	Rv2879c
Rv2373c	Rv2890c
Rv2373c	Rv2904c
Rv2373c	Rv3211
Rv2373c	Rv3313c
Rv2373c	Rv3460c
Rv2373c	Rv3596c
Rv2373c	Rv3610c
Rv2397c	Rv2457c
Rv2397c	Rv2890c
Rv2397c	Rv3211
Rv2397c	Rv3240c
Rv2397c	Rv3379c
Rv2397c	Rv3417c
Rv2397c	Rv3432c
Rv2397c	Rv3596c
Rv2397c	Rv3663c
Rv2457c	Rv2890c
Rv2457c	Rv3148
Rv2457c	Rv3240c
Rv2457c	Rv3417c
Rv2457c	Rv3443c
Rv2457c	Rv3596c
Rv2460c	Rv2461c
Rv2460c	Rv2833c
Rv2460c	Rv2890c
Rv2460c	Rv2904c
Rv2460c	Rv3240c
Rv2460c	Rv3417c
Rv2460c	Rv3443c
Rv2461c	Rv2833c
Rv2461c	Rv2890c
Rv2461c	Rv2904c
Rv2461c	Rv3240c
Rv2461c	Rv3417c
Rv2461c	Rv3443c
Rv2462c	Rv2890c
Rv2482c	Rv2855
Rv2482c	Rv2890c
Rv2482c	Rv2904c
Rv2482c	Rv3211
Rv2482c	Rv3443c
Rv2497c	Rv3417c
Rv2555c	Rv2890c
Rv2592c	Rv2890c
Rv2592c	Rv3417c
Rv2592c	Rv3596c
Rv2703	Rv2710
Rv2703	Rv2841c
Rv2703	Rv2890c
Rv2703	Rv2904c
Rv2710	Rv2841c
Rv2710	Rv2890c
Rv2710	Rv2904c
Rv2783c	Rv2785c
Rv2783c	Rv2879c
Rv2783c	Rv3443c
Rv2783c	Rv3460c
Rv2785c	Rv3211
Rv2841c	Rv2904c
Rv2841c	Rv3417c
Rv2855	Rv2879c
Rv2855	Rv3417c
Rv2855	Rv3610c
Rv2855	Rv3663c
Rv2861c	Rv2890c
Rv2861c	Rv2904c
Rv2861c	Rv3211
Rv2861c	Rv3417c
Rv2861c	Rv3443c
Rv2879c	Rv2890c
Rv2879c	Rv2904c
Rv2879c	Rv3148
Rv2879c	Rv3211
Rv2879c	Rv3240c
Rv2879c	Rv3443c
Rv2879c	Rv3596c
Rv2890c	Rv3105c
Rv2890c	Rv3211
Rv2890c	Rv3240c
Rv2890c	Rv3398c
Rv2890c	Rv3417c
Rv2890c	Rv3596c
Rv2890c	Rv3663c
Rv2904c	Rv3211
Rv2904c	Rv3324c
Rv2934	Rv2946c
Rv3010c	Rv3211
Rv3051c	Rv3211
Rv3109	Rv3417c
Rv3139	Rv3140
Rv3148	Rv3417c
Rv3211	Rv3290c
Rv3211	Rv3329
Rv3211	Rv3443c
Rv3211	Rv3460c
Rv3211	Rv3663c
Rv3211	Rv3664c
Rv3240c	Rv3596c
Rv3240c	Rv3663c
Rv3290c	Rv3329
Rv3379c	Rv3596c
Rv3398c	Rv3443c
Rv3417c	Rv3432c
Rv3417c	Rv3596c
Rv3417c	Rv3663c
Rv3432c	Rv3663c
Rv3443c	Rv3596c
Rv3596c	Rv3663c
Rv2703	Rv0350
Rv0248c	Rv1553
Rv0248c	Rv3319
Rv0350	Rv0384c
Rv0350	Rv0440
Rv0350	Rv2373c
Rv0350	Rv2783c
Rv0350	Rv3596c
Rv0384c	Rv0350
Rv0384c	Rv2460c
Rv0384c	Rv2461c
Rv0440	Rv0350
Rv0440	Rv1392
Rv0440	Rv1650
Rv0641	Rv0718
Rv0683	Rv0684
Rv0684	Rv0683
Rv0684	Rv0700
Rv0684	Rv2890c
Rv0684	Rv3443c
Rv0700	Rv0684
Rv0718	Rv0641
Rv1392	Rv0440
Rv1553	Rv0248c
Rv1650	Rv0440
Rv1650	Rv3417c
Rv1821	Rv3240c
Rv2038c	Rv2040c
Rv2040c	Rv2038c
Rv2215	Rv2855
Rv2373c	Rv0350
Rv2460c	Rv0384c
Rv2460c	Rv3596c
Rv2461c	Rv0384c
Rv2461c	Rv3596c
Rv2496c	Rv2855
Rv2783c	Rv0350
Rv2783c	Rv3211
Rv2855	Rv2215
Rv2855	Rv2496c
Rv2890c	Rv0684
Rv3211	Rv2783c
Rv3240c	Rv1821
Rv3319	Rv0248c
Rv3417c	Rv1650
Rv3443c	Rv0684
Rv3596c	Rv0350
Rv3596c	Rv2460c
Rv3596c	Rv2461c
Rv0700	Rv1641
Rv0701	Rv2462c
Rv0718	Rv1641
Rv1641	Rv0700
Rv1641	Rv0718
Rv1641	Rv2785c
Rv1641	Rv2890c
Rv1643	Rv3443c
Rv2109c	Rv2110c
Rv2110c	Rv2109c
Rv2462c	Rv0701
Rv2785c	Rv1641
Rv2890c	Rv1641
Rv3443c	Rv1643
Rv0005	Rv0006
Rv0006	Rv0005
Rv0350	Rv0352
Rv0352	Rv0350
Rv0639	Rv1297
Rv0641	Rv0701
Rv0641	Rv2890c
Rv0682	Rv0683
Rv0683	Rv0682
Rv0683	Rv1641
Rv0701	Rv0641
Rv0701	Rv2904c
Rv0701	Rv3443c
Rv0705	Rv1641
Rv0705	Rv3460c
Rv0951	Rv0952
Rv0952	Rv0951
Rv1297	Rv0639
Rv1383	Rv1384
Rv1384	Rv1383
Rv1594	Rv1595
Rv1595	Rv1594
Rv1641	Rv0683
Rv1641	Rv0705
Rv1641	Rv3460c
Rv2457c	Rv2460c
Rv2457c	Rv2461c
Rv2460c	Rv2457c
Rv2461c	Rv2457c
Rv2496c	Rv2497c
Rv2497c	Rv2496c
Rv2592c	Rv2593c
Rv2593c	Rv2592c
Rv2890c	Rv0641
Rv2904c	Rv0701
Rv3443c	Rv0701
Rv3460c	Rv0705
Rv3460c	Rv1641
Rv0022c	Rv1469
Rv0022c	Rv3451
Rv0022c	Rv3492c
Rv0023	Rv0006
Rv0023	Rv0173
Rv0023	Rv0412c
Rv0023	Rv0657c
Rv0023	Rv0961
Rv0023	Rv1221
Rv0023	Rv1503c
Rv0023	Rv1805c
Rv0023	Rv1954c
Rv0023	Rv1986
Rv0023	Rv1994c
Rv0023	Rv2107
Rv0023	Rv2640c
Rv0023	Rv3150
Rv0023	Rv3252c
Rv0023	Rv3269
Rv0023	Rv3290c
Rv0023	Rv3526
Rv0023	Rv3868
Rv0023	Rv3876
Rv0135c	Rv2204c
Rv0135c	Rv3312A
Rv0238	Rv3030
Rv0238	Rv3139
Rv0302	Rv0807
Rv0324	Rv0034
Rv0324	Rv0097
Rv0324	Rv0331
Rv0324	Rv0632c
Rv0324	Rv1754c
Rv0324	Rv1936
Rv0324	Rv1986
Rv0324	Rv1994c
Rv0324	Rv2367c
Rv0324	Rv2412
Rv0324	Rv3219
Rv0324	Rv3269
Rv0324	Rv3290c
Rv0324	Rv3406
Rv0324	Rv3503c
Rv0324	Rv3574
Rv0465c	Rv0929
Rv0465c	Rv3139
Rv0472c	Rv0824c
Rv0472c	Rv1094
Rv0472c	Rv1177
Rv0757	Rv0821c
Rv0757	Rv1102c
Rv0757	Rv1103c
Rv0757	Rv1517
Rv0757	Rv2289
Rv0757	Rv2391
Rv0757	Rv3197
Rv0757	Rv3312A
Rv0757	Rv3767c
Rv0767c	Rv0217c
Rv0767c	Rv0903c
Rv0767c	Rv2050
Rv0767c	Rv3197
Rv1049	Rv0549c
Rv1049	Rv0730
Rv1049	Rv1177
Rv1049	Rv1986
Rv1404	Rv1386
Rv1719	Rv3067
Rv1846c	Rv1451
Rv1956	Rv1954c
Rv1994c	Rv0077c
Rv1994c	Rv0318c
Rv1994c	Rv1986
Rv2009	Rv2010
Rv2011c	Rv0472c
Rv2011c	Rv0757
Rv2011c	Rv0774c
Rv2011c	Rv2012
Rv2011c	Rv3076
Rv2017	Rv2016
Rv2887	Rv2964
Rv2912c	Rv2913c
Rv3249c	Rv0097
Rv3249c	Rv0634c
Rv3249c	Rv2107
Rv3249c	Rv2108
Rv3249c	Rv2887
Rv3249c	Rv3252c
Rv3249c	Rv3554
Rv3574	Rv1960c
Rv3574	Rv2556c
Rv3574	Rv3371
Rv3574	Rv3537
Rv3681c	Rv0757
Rv3862c	Rv3872
Rv3862c	Rv3881c
Rv0022c	Rv0350
Rv0022c	Rv0351
Rv0022c	Rv0474
Rv0022c	Rv0592
Rv0022c	Rv0593
Rv0022c	Rv0700
Rv0022c	Rv0701
Rv0022c	Rv0790c
Rv0022c	Rv0791c
Rv0022c	Rv0792c
Rv0022c	Rv1217c
Rv0022c	Rv2011c
Rv0022c	Rv3160c
Rv0022c	Rv3161c
Rv0022c	Rv3249c
Rv0022c	Rv3251c
Rv0022c	Rv3252c
Rv0022c	Rv3290c
Rv0022c	Rv3504
Rv0022c	Rv3578
Rv0022c	Rv3597c
Rv0135c	Rv0350
Rv0135c	Rv0351
Rv0135c	Rv0768
Rv0135c	Rv0839
Rv0135c	Rv1515c
Rv0135c	Rv1516c
Rv0135c	Rv1702c
Rv0135c	Rv2011c
Rv0135c	Rv2641
Rv0135c	Rv3175
Rv0135c	Rv3290c
Rv0135c	Rv3831
Rv0144	Rv0094c
Rv0144	Rv0350
Rv0144	Rv0351
Rv0144	Rv0474
Rv0144	Rv0768
Rv0144	Rv1217c
Rv0144	Rv1297
Rv0144	Rv1702c
Rv0144	Rv1715
Rv0144	Rv1716
Rv0144	Rv1717
Rv0144	Rv2641
Rv0144	Rv2930
Rv0144	Rv2934
Rv0144	Rv2937
Rv0144	Rv3290c
Rv0144	Rv3394c
Rv0144	Rv3504
Rv0144	Rv3597c
Rv0144	Rv3879c
Rv0196	Rv0440
Rv0196	Rv0474
Rv0196	Rv0672
Rv0196	Rv0673
Rv0196	Rv0700
Rv0196	Rv0701
Rv0196	Rv0888
Rv0196	Rv1217c
Rv0196	Rv1702c
Rv0196	Rv2011c
Rv0196	Rv3160c
Rv0196	Rv3161c
Rv0196	Rv3290c
Rv0238	Rv0474
Rv0238	Rv1217c
Rv0238	Rv1702c
Rv0238	Rv2011c
Rv0238	Rv2516c
Rv0238	Rv2517c
Rv0238	Rv3160c
Rv0238	Rv3161c
Rv0238	Rv3290c
Rv0260c	Rv0700
Rv0260c	Rv0701
Rv0260c	Rv1217c
Rv0260c	Rv1702c
Rv0260c	Rv1715
Rv0260c	Rv1716
Rv0260c	Rv1717
Rv0260c	Rv2011c
Rv0260c	Rv2516c
Rv0260c	Rv2517c
Rv0260c	Rv2641
Rv0260c	Rv3160c
Rv0260c	Rv3161c
Rv0260c	Rv3504
Rv0260c	Rv3597c
Rv0275c	Rv0331
Rv0275c	Rv0350
Rv0275c	Rv0351
Rv0275c	Rv0440
Rv0275c	Rv0700
Rv0275c	Rv0701
Rv0275c	Rv0751c
Rv0275c	Rv0752c
Rv0275c	Rv0753c
Rv0275c	Rv0839
Rv0275c	Rv1297
Rv0275c	Rv1517
Rv0275c	Rv1518
Rv0275c	Rv1936
Rv0275c	Rv2011c
Rv0275c	Rv2516c
Rv0275c	Rv2517c
Rv0275c	Rv2640c
Rv0275c	Rv3175
Rv0275c	Rv3290c
Rv0275c	Rv3504
Rv0275c	Rv3515c
Rv0275c	Rv3597c
Rv0302	Rv0077c
Rv0302	Rv0118c
Rv0302	Rv0980c
Rv0302	Rv2516c
Rv0302	Rv2517c
Rv0302	Rv3290c
Rv0302	Rv3597c
Rv0324	Rv0282
Rv0324	Rv0283
Rv0324	Rv0350
Rv0324	Rv0351
Rv0324	Rv0672
Rv0324	Rv0673
Rv0324	Rv0700
Rv0324	Rv0701
Rv0324	Rv0768
Rv0324	Rv0824c
Rv0324	Rv1217c
Rv0324	Rv1702c
Rv0324	Rv2011c
Rv0324	Rv3504
Rv0324	Rv3578
Rv0324	Rv3831
Rv0328	Rv0824c
Rv0328	Rv1049
Rv0328	Rv1217c
Rv0328	Rv1355c
Rv0328	Rv3160c
Rv0328	Rv3161c
Rv0328	Rv3269
Rv0328	Rv3270
Rv0353	Rv1073
Rv0353	Rv1217c
Rv0353	Rv2641
Rv0353	Rv3160c
Rv0353	Rv3161c
Rv0377	Rv0022c
Rv0377	Rv0331
Rv0377	Rv0700
Rv0377	Rv0701
Rv0377	Rv1217c
Rv0377	Rv1297
Rv0377	Rv1560
Rv0377	Rv1702c
Rv0377	Rv1715
Rv0377	Rv1716
Rv0377	Rv1717
Rv0377	Rv1994c
Rv0377	Rv2011c
Rv0377	Rv2516c
Rv0377	Rv2517c
Rv0377	Rv3160c
Rv0377	Rv3161c
Rv0377	Rv3269
Rv0377	Rv3270
Rv0377	Rv3290c
Rv0377	Rv3394c
Rv0377	Rv3504
Rv0377	Rv3597c
Rv0472c	Rv0350
Rv0472c	Rv0351
Rv0472c	Rv0474
Rv0472c	Rv0672
Rv0472c	Rv0673
Rv0472c	Rv1217c
Rv0472c	Rv1297
Rv0472c	Rv2011c
Rv0472c	Rv2641
Rv0472c	Rv3175
Rv0472c	Rv3290c
Rv0472c	Rv3504
Rv0474	Rv0077c
Rv0474	Rv0123
Rv0474	Rv0672
Rv0474	Rv0673
Rv0474	Rv0768
Rv0474	Rv0824c
Rv0474	Rv0839
Rv0474	Rv1217c
Rv0474	Rv1936
Rv0474	Rv1994c
Rv0474	Rv2011c
Rv0474	Rv2642
Rv0474	Rv2643
Rv0474	Rv3160c
Rv0474	Rv3161c
Rv0474	Rv3290c
Rv0474	Rv3504
Rv0474	Rv3831
Rv0485	Rv0331
Rv0485	Rv0700
Rv0485	Rv0701
Rv0485	Rv0768
Rv0485	Rv1217c
Rv0485	Rv1297
Rv0485	Rv1642
Rv0485	Rv2011c
Rv0485	Rv3269
Rv0485	Rv3270
Rv0485	Rv3597c
Rv0602c	Rv0350
Rv0602c	Rv0351
Rv0602c	Rv1217c
Rv0602c	Rv1702c
Rv0602c	Rv2011c
Rv0602c	Rv2516c
Rv0602c	Rv2517c
Rv0602c	Rv3290c
Rv0650	Rv0700
Rv0650	Rv0701
Rv0650	Rv0768
Rv0650	Rv0790c
Rv0650	Rv0791c
Rv0650	Rv0792c
Rv0650	Rv0824c
Rv0650	Rv1217c
Rv0650	Rv2011c
Rv0650	Rv2560
Rv0650	Rv3290c
Rv0650	Rv3504
Rv0757	Rv0123
Rv0757	Rv0169
Rv0757	Rv0173
Rv0757	Rv0253
Rv0757	Rv1217c
Rv0757	Rv1514c
Rv0757	Rv1702c
Rv0757	Rv2641
Rv0757	Rv3160c
Rv0757	Rv3161c
Rv0757	Rv3504
Rv0757	Rv3569c
Rv0757	Rv3570c
Rv0757	Rv3578
Rv0792c	Rv0440
Rv0792c	Rv0824c
Rv0792c	Rv1217c
Rv0792c	Rv2516c
Rv0792c	Rv2517c
Rv0792c	Rv3061c
Rv0792c	Rv3175
Rv0792c	Rv3504
Rv0821c	Rv0077c
Rv0821c	Rv0328
Rv0821c	Rv1000c
Rv0821c	Rv1217c
Rv0821c	Rv1821
Rv0821c	Rv2011c
Rv0821c	Rv2641
Rv0821c	Rv3160c
Rv0821c	Rv3161c
Rv0821c	Rv3804c
Rv0823c	Rv0077c
Rv0823c	Rv0331
Rv0823c	Rv0350
Rv0823c	Rv0351
Rv0823c	Rv0592
Rv0823c	Rv0593
Rv0823c	Rv1217c
Rv0823c	Rv1702c
Rv0823c	Rv2011c
Rv0823c	Rv3160c
Rv0823c	Rv3161c
Rv0823c	Rv3249c
Rv0823c	Rv3251c
Rv0823c	Rv3252c
Rv0823c	Rv3290c
Rv0823c	Rv3394c
Rv0823c	Rv3597c
Rv0891c	Rv0350
Rv0891c	Rv0351
Rv0891c	Rv0700
Rv0891c	Rv0701
Rv0891c	Rv0790c
Rv0891c	Rv0791c
Rv0891c	Rv0792c
Rv0891c	Rv1049
Rv0891c	Rv1217c
Rv0891c	Rv1297
Rv0891c	Rv2516c
Rv0891c	Rv2517c
Rv0891c	Rv2641
Rv0894	Rv0022c
Rv0894	Rv0350
Rv0894	Rv0351
Rv0894	Rv0672
Rv0894	Rv0673
Rv0894	Rv0700
Rv0894	Rv0701
Rv0894	Rv0824c
Rv0894	Rv1217c
Rv0894	Rv1297
Rv0894	Rv1702c
Rv0894	Rv2011c
Rv0894	Rv2516c
Rv0894	Rv2517c
Rv0894	Rv3160c
Rv0894	Rv3161c
Rv0894	Rv3269
Rv0894	Rv3270
Rv0894	Rv3290c
Rv0894	Rv3504
Rv0894	Rv3597c
Rv1049	Rv0077c
Rv1049	Rv0350
Rv1049	Rv0351
Rv1049	Rv0474
Rv1049	Rv0768
Rv1049	Rv0790c
Rv1049	Rv0791c
Rv1049	Rv0792c
Rv1049	Rv1217c
Rv1049	Rv2011c
Rv1049	Rv3504
Rv1049	Rv3597c
Rv1221	Rv0350
Rv1221	Rv0351
Rv1221	Rv0474
Rv1221	Rv1217c
Rv1221	Rv1702c
Rv1221	Rv2011c
Rv1221	Rv3290c
Rv1221	Rv3504
Rv1267c	Rv0328
Rv1267c	Rv0350
Rv1267c	Rv0351
Rv1267c	Rv1049
